asset_id,asset_name,assets_status_id,model,organization_id,construstion_level,value_original,start_date_used,warranty_month,working_status,is_software,employee_id,employee_id_manager,assets_type_id,assets_group_id,assets_class_id,assets_brand_id,production_year,production_country_id
625,Padgett Lodewick,under maintenance,Honorable,625,high,96676.44,12/23/2005,32,false,false,625,625,type3,group1,class1,brand3,2014,Portugal
626,Barde Simcock,inactive,Honorable,626,medium,982662.51,4/15/2002,19,false,false,626,626,type1,group2,class1,brand1,2001,Indonesia
627,Antonio Dooler,under maintenance,Ms,627,medium,487345.11,11/12/2009,27,false,true,627,627,type1,group1,class3,brand2,2016,Russia
628,Evita Martindale,under maintenance,Honorable,628,low,404229.38,8/2/2018,3,false,false,628,628,type1,group1,class3,brand3,2008,Czech Republic
629,Tobit Fearnill,under maintenance,Mr,629,high,524200.73,11/14/2001,16,true,true,629,629,type1,group1,class1,brand3,2012,Indonesia
630,Charil Chaudron,active,Rev,630,medium,126570.47,12/29/2012,15,true,false,630,630,type2,group3,class2,brand3,2015,Armenia
631,Jacqueline Ortes,inactive,Dr,631,high,167206.34,5/10/2022,19,false,true,631,631,type1,group2,class2,brand2,2019,Japan
632,Egbert Bailey,under maintenance,Dr,632,low,171066.12,9/30/2002,18,true,true,632,632,type2,group3,class2,brand1,2008,Indonesia
633,Hannis Plummer,inactive,Honorable,633,low,792169.19,10/21/2007,24,false,true,633,633,type2,group3,class1,brand1,2006,Philippines
634,Reba Trueman,inactive,Dr,634,high,715820.89,7/7/2005,26,false,true,634,634,type2,group1,class2,brand2,2008,Philippines
635,Letisha Franchi,active,Dr,635,low,897009.06,5/5/2012,27,true,false,635,635,type1,group1,class2,brand1,2010,Uganda
636,Henriette Mordue,active,Ms,636,low,86129.68,3/13/2017,21,true,false,636,636,type2,group1,class1,brand3,2008,Indonesia
637,Cayla McLorinan,active,Ms,637,low,810927.8,5/19/2004,30,true,false,637,637,type1,group3,class1,brand1,2014,Madagascar
638,Celia Comiskey,active,Honorable,638,medium,846950.81,8/13/2014,1,true,false,638,638,type2,group2,class3,brand3,2002,Vietnam
639,Randy Scramage,under maintenance,Dr,639,medium,384533.17,6/5/2014,3,false,false,639,639,type3,group1,class3,brand3,2004,South Africa
640,Garvy Van't Hoff,under maintenance,Mr,640,high,937942.81,5/28/2014,20,true,false,640,640,type2,group2,class1,brand1,2021,France
641,Grenville Mouser,active,Ms,641,high,335416.02,12/29/2010,7,true,false,641,641,type2,group3,class3,brand1,2012,Belize
642,Dorelia Thunnerclef,inactive,Honorable,642,medium,622059.44,10/5/2008,15,true,false,642,642,type3,group1,class3,brand1,2002,China
643,Blondy Fowler,inactive,Honorable,643,medium,82638.71,8/13/2009,29,true,true,643,643,type2,group1,class3,brand2,2017,Nigeria
644,Pippo Colin,inactive,Mrs,644,medium,972005.96,4/5/2009,2,true,true,644,644,type1,group1,class1,brand2,2020,Kenya
645,Harlene Acarson,active,Mr,645,medium,554627.22,12/31/2006,24,false,true,645,645,type2,group3,class2,brand3,2021,Indonesia
646,Wileen Sloan,inactive,Dr,646,high,571589.66,12/21/2016,26,true,true,646,646,type3,group1,class1,brand2,2008,Peru
647,Isaiah Cutbush,active,Rev,647,high,352031.47,3/21/2008,3,false,true,647,647,type2,group1,class3,brand2,2007,China
648,Leigh Duggen,inactive,Ms,648,high,830075.71,10/23/2000,9,true,false,648,648,type1,group2,class3,brand3,2013,United States
649,Julietta Oneil,under maintenance,Rev,649,medium,863929.96,1/28/2008,12,true,true,649,649,type1,group3,class1,brand2,2007,Cyprus
650,Gay Haggerstone,under maintenance,Rev,650,medium,626550.84,7/3/2021,20,true,true,650,650,type3,group1,class1,brand3,2018,China
651,Melosa Bennit,inactive,Dr,651,medium,900625.05,8/24/2021,24,false,false,651,651,type3,group3,class1,brand3,2011,Philippines
652,Arlana Tubridy,active,Honorable,652,high,5383.36,6/17/2013,23,true,true,652,652,type2,group2,class2,brand3,2001,Poland
653,Desdemona De Marchi,inactive,Mrs,653,high,756409.35,5/25/2012,27,false,false,653,653,type1,group2,class2,brand1,2011,Canada
654,Marthe Maffioni,active,Mr,654,low,937666.51,10/3/2008,27,true,true,654,654,type1,group1,class2,brand1,2008,Honduras
655,Donavon Sebastian,inactive,Ms,655,high,741710.04,10/5/2004,19,true,false,655,655,type1,group3,class3,brand3,2007,Canada
656,Asa Verbruggen,inactive,Ms,656,low,279905.42,6/9/2001,30,false,false,656,656,type3,group3,class3,brand2,2021,Democratic Republic of the Congo
657,Lacee Berthe,under maintenance,Rev,657,low,546431.02,1/14/2003,5,true,true,657,657,type2,group3,class3,brand3,2014,Croatia
658,Cami Thynne,inactive,Mrs,658,high,572352.02,9/9/2007,1,false,false,658,658,type1,group1,class2,brand3,2004,Pakistan
659,Nixie Mottley,active,Dr,659,low,729421.97,6/24/2019,20,true,false,659,659,type2,group2,class1,brand1,2006,Sweden
660,Niel Sedcole,active,Mr,660,high,711449.36,11/6/2021,11,true,true,660,660,type2,group3,class2,brand3,2007,China
661,Carlye Heinicke,inactive,Honorable,661,high,992990.69,7/3/2007,1,true,true,661,661,type1,group2,class1,brand1,2007,Russia
662,Elmo Watsham,under maintenance,Ms,662,high,202121.58,2/27/2001,17,true,true,662,662,type3,group3,class1,brand3,2002,Indonesia
663,Zacherie Bardsley,under maintenance,Honorable,663,low,575740.5,8/10/2006,34,false,false,663,663,type3,group3,class2,brand2,2004,France
664,Alvina Blinde,under maintenance,Ms,664,high,534561.88,8/16/2013,2,true,true,664,664,type2,group1,class1,brand3,2009,France
665,Dukey Inger,inactive,Rev,665,low,265405.24,4/28/2022,36,true,true,665,665,type3,group2,class1,brand3,2011,Yemen
666,Gwenneth Bibby,under maintenance,Dr,666,low,225209.21,6/12/2010,6,false,false,666,666,type1,group3,class3,brand1,2002,Philippines
667,Gun Beales,under maintenance,Mr,667,high,659046.43,4/9/2020,8,true,true,667,667,type2,group1,class3,brand1,2016,Norway
668,Vinita Urwin,under maintenance,Dr,668,high,673760.16,2/10/2000,11,false,true,668,668,type1,group1,class2,brand3,2021,China
669,Howard Dennett,under maintenance,Ms,669,medium,753066.91,5/24/2001,14,false,true,669,669,type1,group2,class3,brand3,2016,China
670,Lewiss Tinsey,under maintenance,Mr,670,medium,247021.89,2/19/2016,19,true,false,670,670,type2,group2,class2,brand1,2017,Russia
671,Tabby Ponder,inactive,Honorable,671,high,918601.14,8/29/2014,2,true,false,671,671,type1,group2,class3,brand2,2010,Peru
672,Sherill Roget,inactive,Mrs,672,high,225815.84,12/17/2006,14,true,true,672,672,type1,group1,class1,brand2,2016,Indonesia
673,Jacynth MacNab,active,Dr,673,high,333383.38,4/4/2021,29,false,true,673,673,type3,group1,class2,brand3,2005,China
674,Francisco Pitts,active,Dr,674,medium,505809.13,1/3/2001,2,false,true,674,674,type3,group2,class2,brand3,2020,Russia
675,Clarey Williamson,under maintenance,Honorable,675,high,986603.6,10/1/2017,5,true,false,675,675,type3,group3,class3,brand2,2015,China
676,Henka Cesaric,active,Ms,676,low,68571.51,11/24/2002,28,false,true,676,676,type1,group1,class2,brand1,2021,Panama
677,Tiffy Meffin,inactive,Ms,677,low,529415.81,1/2/2016,10,true,true,677,677,type2,group2,class1,brand3,2020,Japan
678,Franky Bothe,active,Ms,678,medium,668273.19,4/14/2006,4,true,false,678,678,type2,group1,class3,brand1,2004,Thailand
679,Janaya Vlasyev,inactive,Mrs,679,medium,427854.0,10/2/2003,12,false,false,679,679,type2,group1,class2,brand3,2008,China
680,Jessey Benneyworth,inactive,Mrs,680,medium,912391.05,3/17/2012,4,true,false,680,680,type2,group1,class3,brand2,2013,France
681,Daffy Lounds,active,Mr,681,medium,393739.33,4/23/2002,3,false,false,681,681,type2,group1,class2,brand3,2000,Philippines
682,Zara Gomar,active,Dr,682,low,579884.95,1/21/2014,8,true,true,682,682,type1,group3,class2,brand3,2019,Indonesia
683,Dionis Delacroux,under maintenance,Ms,683,high,529762.21,10/17/2014,8,false,true,683,683,type3,group1,class2,brand2,2012,China
684,Shirl Milksop,active,Dr,684,medium,706602.79,10/29/2013,12,true,false,684,684,type2,group1,class3,brand1,2007,Burundi
685,Dewitt Bauser,inactive,Ms,685,high,141773.59,10/30/2021,21,true,false,685,685,type3,group3,class2,brand2,2011,Pakistan
686,Denise Peake,inactive,Mrs,686,high,72282.72,2/19/2007,18,true,false,686,686,type1,group1,class2,brand1,2016,Indonesia
687,Myranda Luckcuck,inactive,Mr,687,low,216195.59,2/7/2017,15,true,false,687,687,type1,group1,class1,brand2,2020,Vietnam
688,Byrann Doutch,inactive,Ms,688,medium,133416.55,12/2/2008,35,true,false,688,688,type3,group1,class1,brand2,2012,Poland
689,Oberon Ninotti,active,Ms,689,high,780605.06,5/25/2010,9,true,true,689,689,type2,group3,class2,brand3,2013,Sierra Leone
690,Fifine Priscott,under maintenance,Mrs,690,medium,833451.9,7/3/2000,26,false,false,690,690,type2,group3,class1,brand3,2004,Guatemala
691,Temple Ilyukhov,inactive,Honorable,691,low,861365.98,4/25/2022,33,false,false,691,691,type3,group2,class3,brand1,2014,Mexico
692,Maxine Voase,active,Ms,692,high,169936.69,3/12/2011,5,false,true,692,692,type1,group2,class2,brand1,2020,Italy
693,Ofilia Abbet,active,Mr,693,low,329846.91,8/14/2015,20,false,true,693,693,type3,group1,class2,brand3,2022,Germany
694,Hurley MacWhirter,active,Mr,694,medium,422027.08,12/30/2010,10,true,false,694,694,type2,group3,class3,brand2,2021,Russia
695,Korie Clotworthy,inactive,Mrs,695,low,956133.32,4/25/2001,8,true,false,695,695,type3,group1,class3,brand3,2013,Poland
696,Virginia Zmitrichenko,active,Ms,696,low,95151.22,2/25/2017,34,false,true,696,696,type1,group3,class3,brand2,2013,Greece
697,Bernarr Poletto,active,Mr,697,low,683241.98,6/9/2008,4,true,false,697,697,type3,group3,class2,brand1,2018,Sweden
698,Ringo Paris,inactive,Ms,698,low,72476.64,1/27/2014,10,false,true,698,698,type1,group2,class3,brand1,2010,Bangladesh
699,Dell Liccardo,inactive,Ms,699,medium,109376.68,1/30/2004,16,false,true,699,699,type2,group3,class1,brand2,2012,Peru
700,Aileen Delgardo,under maintenance,Mrs,700,low,809721.9,5/7/2017,33,true,true,700,700,type3,group3,class2,brand1,2003,Mexico
701,Teressa Phythien,active,Mr,701,medium,421925.2,9/25/2010,17,true,false,701,701,type1,group3,class2,brand1,2009,Ireland
702,Donnamarie Febre,under maintenance,Honorable,702,low,771190.28,1/27/2000,18,true,true,702,702,type3,group2,class3,brand2,2018,Cuba
703,Jacky McKeefry,inactive,Honorable,703,high,140277.23,8/11/2009,5,false,false,703,703,type1,group3,class2,brand1,2012,Philippines
704,Doy Erangey,active,Mr,704,low,224218.97,7/31/2019,5,false,false,704,704,type1,group1,class1,brand2,2006,Czech Republic
705,Baudoin Sollowaye,active,Dr,705,high,762717.14,1/10/2021,21,false,false,705,705,type2,group2,class1,brand2,2015,China
706,Jimmy Soles,under maintenance,Dr,706,medium,155430.07,5/30/2013,32,true,true,706,706,type3,group3,class2,brand2,2004,China
707,Dorette Pummell,inactive,Ms,707,medium,948591.14,7/6/2005,13,false,false,707,707,type1,group1,class3,brand2,2009,Ukraine
708,Jonah Lethbury,inactive,Ms,708,medium,417570.31,2/3/2017,18,false,true,708,708,type1,group3,class1,brand3,2006,Philippines
709,Haskell Eustis,under maintenance,Mrs,709,low,664299.33,10/6/2015,19,false,false,709,709,type2,group3,class3,brand2,2019,Poland
710,Julina Dowdell,active,Rev,710,high,792167.22,6/7/2011,32,false,true,710,710,type1,group3,class2,brand3,2002,China
711,Jeromy Yockney,inactive,Rev,711,low,171125.47,11/12/2014,7,false,false,711,711,type2,group1,class3,brand1,2011,Poland
712,Gian Elliot,active,Mrs,712,high,272885.65,3/4/2021,20,false,false,712,712,type1,group2,class2,brand3,2021,Colombia
713,Killian Bessent,under maintenance,Ms,713,medium,648802.91,12/15/2020,34,true,true,713,713,type1,group1,class2,brand2,2016,Indonesia
714,Reinaldos Derrett,inactive,Mrs,714,high,298232.27,10/12/2002,10,false,true,714,714,type2,group2,class3,brand2,2001,Philippines
715,Hieronymus Goacher,inactive,Mrs,715,medium,62774.11,11/7/2014,34,true,false,715,715,type1,group2,class3,brand2,2012,Philippines
716,Anthea Zamora,active,Ms,716,high,541158.45,9/17/2020,11,true,true,716,716,type1,group1,class1,brand1,2004,China
717,Zoe Conroy,active,Ms,717,high,260716.51,8/1/2019,16,true,false,717,717,type2,group1,class1,brand3,2005,Hungary
718,Lucilia Enrich,under maintenance,Ms,718,medium,121071.85,8/16/2007,7,false,true,718,718,type2,group1,class2,brand3,2016,Portugal
719,Jules Tobias,under maintenance,Dr,719,high,544407.72,6/13/2011,1,true,false,719,719,type2,group3,class3,brand3,2012,Sweden
720,Dalenna Lyddiard,inactive,Mr,720,medium,828217.22,12/2/2011,27,true,false,720,720,type3,group3,class2,brand1,2002,Spain
721,Esma Poulett,inactive,Mr,721,medium,572154.5,4/3/2003,1,false,false,721,721,type3,group2,class3,brand2,2008,Sweden
722,Giacomo Ravelus,active,Mr,722,high,785613.64,4/4/2008,12,false,true,722,722,type2,group1,class3,brand2,2004,China
723,Perkin Aimeric,active,Mrs,723,medium,426329.04,8/18/2002,24,false,true,723,723,type2,group1,class1,brand1,2013,China
724,Imojean Stileman,active,Honorable,724,medium,895233.07,7/11/2014,30,true,false,724,724,type3,group1,class1,brand3,2009,China
725,Thekla Metterick,inactive,Mrs,725,high,331434.02,9/18/2015,1,false,true,725,725,type1,group3,class3,brand3,2000,Indonesia
726,Phillie Frowen,under maintenance,Mrs,726,high,167910.56,10/19/2008,24,true,false,726,726,type1,group2,class3,brand3,2003,Croatia
727,Massimiliano Ceschi,active,Ms,727,medium,197121.63,3/15/2010,9,true,true,727,727,type3,group2,class3,brand2,2017,Yemen
728,Kelci Fassman,active,Rev,728,high,437045.0,7/18/2007,35,false,true,728,728,type3,group1,class1,brand1,2019,Portugal
729,Lita Leek,inactive,Honorable,729,low,520212.26,2/17/2020,28,true,true,729,729,type1,group2,class2,brand1,2022,Albania
730,Seamus Strowger,inactive,Dr,730,high,187211.14,12/29/2019,10,true,true,730,730,type2,group1,class2,brand1,2016,Slovenia
731,Irvin Reddish,active,Rev,731,low,286235.81,12/24/2020,10,true,true,731,731,type3,group3,class1,brand3,2002,Denmark
732,Hew Wattinham,active,Mr,732,medium,691730.02,11/27/2013,13,true,false,732,732,type3,group3,class1,brand2,2018,Philippines
733,Mattie Over,under maintenance,Mrs,733,high,331917.9,5/19/2007,20,false,true,733,733,type1,group1,class3,brand3,2008,China
734,Timoteo Pelos,active,Mrs,734,low,551541.71,4/28/2008,7,true,false,734,734,type1,group2,class2,brand3,2014,China
735,Harmonie Rean,inactive,Mr,735,high,711641.09,9/20/2019,26,true,false,735,735,type2,group2,class1,brand3,2010,China
736,Dody Farrah,inactive,Mrs,736,high,660085.27,11/1/2021,23,true,false,736,736,type1,group1,class3,brand1,2016,Niger
737,Kyle Mapholm,under maintenance,Honorable,737,medium,720052.38,4/15/2007,19,false,true,737,737,type1,group2,class3,brand1,2020,Uganda
738,Bethany Boshier,under maintenance,Honorable,738,medium,162848.71,1/28/2010,29,false,true,738,738,type1,group1,class3,brand2,2020,Indonesia
739,Eve Mazzeo,inactive,Mr,739,low,945128.56,3/29/2013,24,true,false,739,739,type3,group3,class1,brand1,2007,Colombia
740,Nina Tinsey,under maintenance,Mr,740,medium,502156.27,2/20/2021,36,true,true,740,740,type2,group2,class2,brand3,2018,Indonesia
741,May Klimmek,inactive,Ms,741,high,85030.59,3/14/2005,7,true,true,741,741,type3,group2,class2,brand1,2009,Greece
742,Magdalene Ure,active,Dr,742,low,350082.26,3/3/2012,27,true,false,742,742,type3,group1,class3,brand1,2014,Indonesia
743,Connie Guilfoyle,active,Dr,743,medium,423375.62,11/5/2013,32,true,true,743,743,type3,group3,class2,brand3,2020,Norway
744,Cristi Maffione,active,Dr,744,low,112843.57,5/8/2022,12,false,false,744,744,type1,group1,class2,brand2,2005,United States
745,Gillan Bale,inactive,Dr,745,low,204676.46,12/14/2005,2,true,false,745,745,type2,group2,class1,brand1,2012,Japan
746,Artemas Dulany,active,Dr,746,medium,611975.47,6/19/2013,23,false,true,746,746,type2,group3,class2,brand3,2017,Tanzania
747,Wendell Lambarth,inactive,Ms,747,low,580203.95,10/27/2017,10,false,false,747,747,type2,group3,class1,brand2,2019,Burundi
748,Alli Battell,active,Ms,748,medium,267168.06,1/7/2004,19,true,false,748,748,type2,group2,class1,brand1,2003,China
749,Rosalie Lechelle,inactive,Honorable,749,high,595066.25,6/14/2021,5,false,false,749,749,type2,group2,class2,brand3,2019,Indonesia
750,Bo Menhci,under maintenance,Ms,750,medium,473713.11,9/25/2017,7,true,true,750,750,type1,group1,class1,brand1,2016,Russia
751,Tildi Feldstern,under maintenance,Rev,751,medium,426935.85,2/16/2007,22,false,false,751,751,type1,group3,class2,brand1,2007,China
752,Ardelle Frise,under maintenance,Honorable,752,high,285351.68,7/17/2019,9,false,true,752,752,type3,group3,class3,brand2,2003,Czech Republic
753,Delcina Paprotny,under maintenance,Mrs,753,high,661130.79,9/4/2010,13,true,false,753,753,type3,group2,class2,brand3,2022,China
754,Rog Sauvain,inactive,Ms,754,medium,260335.74,3/26/2007,30,false,false,754,754,type3,group1,class2,brand1,2002,Mexico
755,Foss Wain,inactive,Rev,755,high,827601.05,7/19/2010,17,false,true,755,755,type2,group1,class3,brand1,2019,Japan
756,Kira Elie,active,Rev,756,low,277085.36,8/23/2013,21,false,true,756,756,type3,group1,class1,brand2,2017,Indonesia
757,Keeley Kenninghan,under maintenance,Honorable,757,high,562095.75,5/24/2019,0,true,true,757,757,type3,group1,class2,brand3,2017,Portugal
758,Perle Lessmare,active,Mrs,758,high,753506.67,10/1/2007,19,false,true,758,758,type1,group2,class2,brand3,2017,China
759,Oliviero McGirl,inactive,Dr,759,medium,800810.72,8/13/2000,4,true,false,759,759,type3,group2,class2,brand2,2021,Greece
760,Jaimie Woodrup,under maintenance,Mrs,760,high,5938.56,10/28/2013,20,true,false,760,760,type1,group1,class2,brand3,2004,China
761,Donni Pearne,inactive,Dr,761,medium,120158.47,8/8/2007,17,true,true,761,761,type1,group3,class2,brand3,2012,Philippines
762,Boyce Heffer,under maintenance,Rev,762,high,277568.33,3/26/2003,10,false,true,762,762,type2,group1,class1,brand2,2008,Indonesia
763,Barney Speechly,under maintenance,Mr,763,low,758553.09,10/1/2008,36,false,true,763,763,type2,group2,class1,brand2,2007,Indonesia
764,Clarence Keunemann,under maintenance,Ms,764,low,802787.12,7/29/2004,27,true,false,764,764,type2,group1,class3,brand1,2021,Guatemala
765,Guendolen Battie,active,Mrs,765,low,88792.67,12/14/2015,0,false,true,765,765,type3,group1,class1,brand2,2005,Sweden
766,Christin Franek,under maintenance,Dr,766,high,538853.79,3/14/2019,16,true,false,766,766,type1,group2,class2,brand1,2021,Philippines
767,Rosalia Ballantyne,inactive,Dr,767,low,231537.47,8/10/2014,28,false,false,767,767,type1,group1,class3,brand2,2013,Costa Rica
768,Torey Roddy,active,Honorable,768,low,632244.74,9/17/2001,13,true,false,768,768,type3,group1,class2,brand2,2006,China
769,Vergil Jewitt,under maintenance,Dr,769,medium,898283.78,12/20/2009,14,false,false,769,769,type1,group1,class1,brand2,2022,Costa Rica
770,Anna-maria Asken,inactive,Rev,770,high,429340.55,7/12/2021,5,true,false,770,770,type1,group2,class2,brand1,2000,China
771,Joyous Denington,under maintenance,Mr,771,medium,1906.83,4/3/2002,26,true,true,771,771,type1,group1,class3,brand2,2011,Vanuatu
772,Tarah Sobczak,inactive,Mr,772,high,103746.02,11/19/2005,6,false,false,772,772,type3,group3,class3,brand3,2022,United States
773,Vinny Longmuir,active,Honorable,773,high,385979.47,2/18/2007,30,false,true,773,773,type3,group1,class1,brand2,2012,France
774,Ernst Antram,active,Mr,774,high,346844.33,11/26/2009,8,true,false,774,774,type3,group3,class2,brand1,2009,Argentina
775,Robyn Raggett,inactive,Mrs,775,medium,997938.6,3/15/2011,12,true,false,775,775,type2,group3,class2,brand1,2011,China
776,Franky Winridge,active,Mr,776,medium,361949.93,6/30/2008,17,false,false,776,776,type2,group2,class2,brand3,2010,China
777,Valaria Edmott,active,Dr,777,low,571347.53,8/7/2000,25,true,true,777,777,type3,group2,class2,brand1,2021,China
778,Heidi Pearcehouse,active,Mrs,778,high,906620.66,6/8/2002,10,false,true,778,778,type1,group1,class3,brand3,2006,Poland
779,Ryann Weale,under maintenance,Mrs,779,high,976378.07,2/13/2014,18,false,false,779,779,type2,group3,class1,brand1,2004,France
780,Lilian Beston,under maintenance,Mrs,780,low,117421.99,8/25/2010,11,true,true,780,780,type1,group2,class3,brand2,2021,Vietnam
781,Hewet Kiossel,inactive,Ms,781,medium,864009.22,2/5/2020,6,false,true,781,781,type3,group2,class3,brand2,2016,United States
782,Binni Escritt,inactive,Mrs,782,medium,359747.49,8/12/2005,3,false,false,782,782,type3,group1,class3,brand2,2002,Indonesia
783,Bernardo Wistance,inactive,Mrs,783,medium,461667.88,5/5/2005,21,true,false,783,783,type1,group1,class2,brand3,2003,France
784,Dani Strettle,active,Ms,784,medium,322307.62,2/28/2000,20,false,false,784,784,type3,group2,class1,brand2,2001,China
785,Lion Lewendon,active,Ms,785,high,914105.65,3/29/2016,12,true,false,785,785,type3,group3,class1,brand3,2018,Azerbaijan
786,Linoel Grimster,active,Dr,786,low,809306.62,8/9/2015,28,true,false,786,786,type3,group1,class2,brand2,2001,Venezuela
787,Kirby Scneider,active,Mrs,787,medium,111248.62,2/26/2015,33,true,true,787,787,type3,group2,class2,brand2,2014,Czech Republic
788,Talbot Najera,inactive,Honorable,788,medium,744801.45,11/29/2002,24,true,false,788,788,type3,group2,class1,brand1,2021,Indonesia
789,Jessie Goodin,active,Honorable,789,low,102552.58,7/29/2010,6,false,true,789,789,type2,group1,class1,brand1,2018,Poland
790,Hardy Lambourne,under maintenance,Dr,790,low,437598.99,2/2/2009,16,true,false,790,790,type2,group2,class1,brand1,2017,Philippines
791,Armand Gilphillan,active,Ms,791,high,344604.75,10/10/2019,9,false,true,791,791,type3,group3,class3,brand2,2014,Syria
792,Birk Gammons,inactive,Mr,792,low,882200.16,10/15/2013,34,true,false,792,792,type2,group1,class2,brand3,2010,France
793,Kleon Burkitt,active,Mrs,793,high,962165.87,9/1/2001,23,true,true,793,793,type2,group2,class3,brand2,2003,Peru
794,Igor Sweetzer,active,Dr,794,medium,789209.22,11/12/2018,11,false,true,794,794,type2,group2,class1,brand2,2010,Peru
795,Jerad Wavish,active,Mr,795,medium,730757.44,4/15/2010,10,false,false,795,795,type1,group3,class1,brand1,2008,China
796,Levy Nutbrown,under maintenance,Rev,796,high,303685.46,4/20/2020,32,true,false,796,796,type1,group2,class1,brand2,2002,Jamaica
797,Meghan Metts,active,Honorable,797,low,448460.36,9/20/2007,29,true,false,797,797,type3,group1,class2,brand1,2012,Portugal
798,Virgil Heasly,active,Ms,798,medium,698073.31,5/19/2011,4,false,false,798,798,type2,group1,class2,brand2,2002,Peru
799,Peggi Farra,inactive,Dr,799,medium,42003.98,1/27/2004,7,false,true,799,799,type2,group1,class2,brand3,2016,China
800,Starlin MacLese,active,Mr,800,low,138327.6,1/2/2019,1,true,true,800,800,type3,group1,class1,brand1,2004,China
801,Daron Breach,inactive,Ms,801,medium,306078.98,2/2/2011,27,false,true,801,801,type2,group2,class3,brand2,2007,Azerbaijan
802,Caralie Pynner,inactive,Ms,802,high,315602.22,6/26/2019,32,false,true,802,802,type1,group1,class1,brand2,2020,China
803,Philippe MacHostie,under maintenance,Ms,803,high,607290.25,12/18/2002,2,false,false,803,803,type1,group2,class3,brand1,2002,Philippines
804,Bondon Children,inactive,Ms,804,medium,655994.82,3/23/2012,23,true,true,804,804,type2,group1,class2,brand1,2015,Indonesia
805,Saraann Beglin,under maintenance,Rev,805,low,389284.46,7/18/2022,8,true,false,805,805,type2,group1,class3,brand3,2009,Nigeria
806,Dalton Strafen,under maintenance,Dr,806,low,682280.1,8/10/2002,29,false,false,806,806,type1,group2,class3,brand1,2022,France
807,Maritsa Aikin,inactive,Honorable,807,high,721087.46,4/16/2000,31,true,true,807,807,type2,group1,class3,brand2,2013,China
808,Latia Carrell,under maintenance,Mr,808,low,837318.86,6/16/2015,27,false,false,808,808,type3,group3,class1,brand1,2007,Indonesia
809,Emmett Fennell,inactive,Rev,809,high,529289.69,10/13/2003,34,false,false,809,809,type3,group2,class3,brand1,2018,Morocco
810,Reba Cowey,under maintenance,Ms,810,high,239077.3,6/24/2022,23,false,true,810,810,type3,group3,class2,brand3,2005,Russia
811,Reynold Phippin,under maintenance,Rev,811,medium,326191.68,12/3/2002,29,true,true,811,811,type3,group1,class1,brand2,2020,Mali
812,Freddi Barsam,inactive,Ms,812,low,418226.63,5/20/2001,15,true,false,812,812,type1,group1,class1,brand2,2002,Brazil
813,Lynnet Bjerkan,under maintenance,Dr,813,high,678473.18,2/7/2011,9,false,false,813,813,type3,group3,class2,brand3,2012,China
814,Florinda Filippov,active,Ms,814,low,844080.08,3/6/2005,2,true,false,814,814,type2,group2,class3,brand3,2014,Czech Republic
815,Cyrus Aykroyd,inactive,Ms,815,medium,699387.18,8/23/2005,25,false,false,815,815,type3,group2,class3,brand1,2021,Argentina
816,Marshal Clericoates,under maintenance,Honorable,816,high,821035.76,1/17/2015,5,false,false,816,816,type3,group1,class1,brand2,2000,China
817,Kai Joerning,inactive,Rev,817,high,899229.63,7/7/2014,0,true,true,817,817,type3,group2,class2,brand1,2018,China
818,Erich Muscott,under maintenance,Rev,818,high,708741.91,1/31/2016,17,true,false,818,818,type2,group1,class2,brand1,2005,Russia
819,Fannie McQuade,active,Mrs,819,low,220023.18,3/9/2004,30,true,true,819,819,type1,group1,class2,brand3,2019,Malaysia
820,Davina Ryde,inactive,Ms,820,high,940962.01,4/27/2022,19,false,true,820,820,type3,group2,class1,brand2,2001,Brazil
821,Greg Claricoats,active,Ms,821,medium,717210.68,5/2/2009,2,true,false,821,821,type2,group1,class2,brand2,2001,Spain
822,Anet Crockett,inactive,Ms,822,medium,92524.84,7/17/2001,5,true,true,822,822,type1,group2,class3,brand1,2020,Ireland
823,Conant Cantillion,under maintenance,Rev,823,high,900969.08,1/19/2005,15,true,false,823,823,type3,group3,class1,brand1,2009,Czech Republic
824,Rollins Perigeaux,active,Ms,824,low,759190.39,6/19/2010,23,false,false,824,824,type1,group1,class2,brand2,2003,Russia
825,Cecil Castella,inactive,Honorable,825,high,183789.83,6/25/2015,0,true,true,825,825,type1,group3,class3,brand3,2010,China
826,Jeane Myrkus,under maintenance,Mr,826,medium,816980.92,2/23/2001,7,false,false,826,826,type2,group1,class3,brand1,2022,Portugal
827,Aldis Frisel,inactive,Mr,827,high,778372.57,9/27/2017,30,true,false,827,827,type2,group1,class1,brand3,2014,China
828,Kira Heatlie,active,Dr,828,low,408998.18,12/1/2020,27,true,false,828,828,type1,group2,class3,brand3,2021,Philippines
829,Jere Letch,under maintenance,Honorable,829,low,589069.43,12/9/2011,14,true,false,829,829,type2,group1,class1,brand2,2018,Armenia
830,Sindee Bodemeaid,under maintenance,Mr,830,high,783158.27,6/2/2009,16,true,false,830,830,type3,group1,class3,brand1,2020,Indonesia
831,Giff Kedwell,under maintenance,Mrs,831,low,235930.08,11/12/2014,14,true,true,831,831,type1,group1,class1,brand3,2016,Indonesia
832,Dalila Scoone,inactive,Ms,832,medium,188360.72,6/24/2003,31,false,true,832,832,type1,group2,class3,brand1,2011,Philippines
833,Jeffy Kupker,under maintenance,Ms,833,medium,218351.89,5/5/2001,36,false,false,833,833,type2,group1,class2,brand1,2002,Netherlands
